image_id	width	height	aspect_ratio
1245	256	256	1.000000
1246	256	256	1.000000
1247	256	256	1.000000
1248	256	256	1.000000
1249	256	256	1.000000
1250	256	256	1.000000
1251	256	256	1.000000
1252	256	256	1.000000
1253	256	256	1.000000
1254	256	256	1.000000
1255	256	256	1.000000
1256	256	256	1.000000
1257	256	256	1.000000
1258	256	256	1.000000
1259	256	256	1.000000
1260	256	256	1.000000
1261	256	256	1.000000
1262	256	256	1.000000
1263	256	256	1.000000
1264	256	256	1.000000
1265	256	256	1.000000
1266	256	256	1.000000
1267	256	256	1.000000
1268	256	256	1.000000
1269	256	256	1.000000
1270	256	256	1.000000
1271	256	256	1.000000
1272	256	256	1.000000
1273	256	256	1.000000
1274	256	256	1.000000
1275	256	256	1.000000
1276	256	256	1.000000
1277	256	256	1.000000
1278	256	256	1.000000
1279	256	256	1.000000
1280	256	256	1.000000
1281	256	256	1.000000
1282	256	256	1.000000
1283	256	256	1.000000
1284	256	256	1.000000
1285	256	256	1.000000
1286	256	256	1.000000
1287	256	256	1.000000
1288	256	256	1.000000
1289	256	256	1.000000
1290	256	256	1.000000
1291	256	256	1.000000
1292	256	256	1.000000
1293	256	256	1.000000
1294	256	256	1.000000
1295	256	256	1.000000
1296	256	256	1.000000
1297	256	256	1.000000
1298	256	256	1.000000
1299	256	256	1.000000
1300	256	256	1.000000
1301	256	256	1.000000
1302	256	256	1.000000
1303	256	256	1.000000
1304	256	256	1.000000
1305	256	256	1.000000
1306	256	256	1.000000
1307	256	256	1.000000
1308	256	256	1.000000
1309	256	256	1.000000
1310	256	256	1.000000
1311	256	256	1.000000
1312	256	256	1.000000
1313	256	256	1.000000
1314	256	256	1.000000
1315	256	256	1.000000
1316	256	256	1.000000
1317	256	256	1.000000
1318	256	256	1.000000
1319	256	256	1.000000
1320	256	256	1.000000
1321	256	256	1.000000
1322	256	256	1.000000
1323	256	256	1.000000
1324	256	256	1.000000
1325	256	256	1.000000
1326	256	256	1.000000
1327	256	256	1.000000
1328	256	256	1.000000
1329	256	256	1.000000
1330	256	256	1.000000
1331	256	256	1.000000
1332	256	256	1.000000
1333	256	256	1.000000
1334	256	256	1.000000
1335	256	256	1.000000
1336	256	256	1.000000
1337	256	256	1.000000
1338	256	256	1.000000
1339	256	256	1.000000
1340	256	256	1.000000
1341	256	256	1.000000
1342	256	256	1.000000
1343	256	256	1.000000
1344	256	256	1.000000
1345	256	256	1.000000
1346	256	256	1.000000
1347	256	256	1.000000
1348	256	256	1.000000
1349	256	256	1.000000
1350	256	256	1.000000
1351	256	256	1.000000
1352	256	256	1.000000
1353	256	256	1.000000
1354	256	256	1.000000
1355	256	256	1.000000
1356	256	256	1.000000
1357	256	256	1.000000
1358	256	256	1.000000
1359	256	256	1.000000
1360	256	256	1.000000
1361	256	256	1.000000
1362	256	256	1.000000
1363	256	256	1.000000
1364	256	256	1.000000
1365	256	256	1.000000
1366	256	256	1.000000
1367	256	256	1.000000
1368	256	256	1.000000
1369	256	256	1.000000
1370	256	256	1.000000
1371	256	256	1.000000
1372	256	256	1.000000
1373	256	256	1.000000
1374	256	256	1.000000
1375	256	256	1.000000
1376	256	256	1.000000
1377	256	256	1.000000
1378	256	256	1.000000
1379	256	256	1.000000
1380	256	256	1.000000
1381	256	256	1.000000
1382	256	256	1.000000
1383	256	256	1.000000
1384	256	256	1.000000
1385	256	256	1.000000
1386	256	256	1.000000
1387	256	256	1.000000
1388	256	256	1.000000
1389	256	256	1.000000
1390	256	256	1.000000
1391	256	256	1.000000
1392	256	256	1.000000
1393	256	256	1.000000
1394	256	256	1.000000
1395	256	256	1.000000
1396	256	256	1.000000
1397	256	256	1.000000
1398	256	256	1.000000
1399	256	256	1.000000
1400	256	256	1.000000
1401	256	256	1.000000
1402	256	256	1.000000
1403	256	256	1.000000
1404	256	256	1.000000
1405	256	256	1.000000
1406	256	256	1.000000
1407	256	256	1.000000
1408	256	256	1.000000
1409	256	256	1.000000
1410	256	256	1.000000
1411	256	256	1.000000
1412	256	256	1.000000
1413	256	256	1.000000
1414	256	256	1.000000
1415	256	256	1.000000
1416	256	256	1.000000
1417	256	256	1.000000
1418	256	256	1.000000
1419	256	256	1.000000
1420	256	256	1.000000
1421	256	256	1.000000
1422	256	256	1.000000
1423	256	256	1.000000
1424	256	256	1.000000
1425	256	256	1.000000
1426	256	256	1.000000
1427	256	256	1.000000
1428	256	256	1.000000
1429	256	256	1.000000
1430	256	256	1.000000
1431	256	256	1.000000
1432	256	256	1.000000
1433	256	256	1.000000
1434	256	256	1.000000
1435	256	256	1.000000
1436	256	256	1.000000
1437	256	256	1.000000
1438	256	256	1.000000
1439	256	256	1.000000
1440	256	256	1.000000
1441	256	256	1.000000
1442	256	256	1.000000
1443	256	256	1.000000
1444	256	256	1.000000
1445	256	256	1.000000
1446	256	256	1.000000
1447	256	256	1.000000
1448	256	256	1.000000
1449	256	256	1.000000
1450	256	256	1.000000
1451	256	256	1.000000
1452	256	256	1.000000
1453	256	256	1.000000
1454	256	256	1.000000
1455	256	256	1.000000
1456	256	256	1.000000
1457	256	256	1.000000
1458	256	256	1.000000
1459	256	256	1.000000
1460	256	256	1.000000
1461	256	256	1.000000
1462	256	256	1.000000
1463	256	256	1.000000
1464	256	256	1.000000
1465	256	256	1.000000
1466	256	256	1.000000
1467	256	256	1.000000
1468	256	256	1.000000
1469	256	256	1.000000
1470	256	256	1.000000
1471	256	256	1.000000
1472	256	256	1.000000
1473	256	256	1.000000
1474	256	256	1.000000
1475	256	256	1.000000
1476	256	256	1.000000
1477	256	256	1.000000
1478	256	256	1.000000
1479	256	256	1.000000
1480	256	256	1.000000
1481	256	256	1.000000
1482	256	256	1.000000
1483	256	256	1.000000
1484	256	256	1.000000
1485	256	256	1.000000
1486	256	256	1.000000
1487	256	256	1.000000
1488	256	256	1.000000
1489	256	256	1.000000
1490	256	256	1.000000
1491	256	256	1.000000
1492	256	256	1.000000
1493	256	256	1.000000
1494	256	256	1.000000
1495	256	256	1.000000
1496	256	256	1.000000
1497	256	256	1.000000
1498	256	256	1.000000
1499	256	256	1.000000
1500	256	256	1.000000
1501	256	256	1.000000
1502	256	256	1.000000
1503	256	256	1.000000
1504	256	256	1.000000
1505	256	256	1.000000
1506	256	256	1.000000
1507	256	256	1.000000
1508	256	256	1.000000
1509	256	256	1.000000
1510	256	256	1.000000
1511	256	256	1.000000
1512	256	256	1.000000
1513	256	256	1.000000
1514	256	256	1.000000
1515	256	256	1.000000
1516	256	256	1.000000
1517	256	256	1.000000
1518	256	256	1.000000
1519	256	256	1.000000
1520	256	256	1.000000
1521	256	256	1.000000
1522	256	256	1.000000
1523	256	256	1.000000
1524	256	256	1.000000
1525	256	256	1.000000
1526	256	256	1.000000
1527	256	256	1.000000
1528	256	256	1.000000
1529	256	256	1.000000
1530	256	256	1.000000
1531	256	256	1.000000
1532	256	256	1.000000
1533	256	256	1.000000
1534	256	256	1.000000
1535	256	256	1.000000
1536	256	256	1.000000
1537	256	256	1.000000
1538	256	256	1.000000
1539	256	256	1.000000
1540	256	256	1.000000
1541	256	256	1.000000
1542	256	256	1.000000
1543	256	256	1.000000
1544	256	256	1.000000
1545	256	256	1.000000
1546	256	256	1.000000
1547	256	256	1.000000
1548	256	256	1.000000
1549	256	256	1.000000
1550	256	256	1.000000
1551	256	256	1.000000
1552	256	256	1.000000
1553	256	256	1.000000
1554	256	256	1.000000
1555	256	256	1.000000
1556	256	256	1.000000
1557	256	256	1.000000
1558	256	256	1.000000
1559	256	256	1.000000
1560	256	256	1.000000
1561	256	256	1.000000
1562	256	256	1.000000
1563	256	256	1.000000
1564	256	256	1.000000
1565	256	256	1.000000
1566	256	256	1.000000
1567	256	256	1.000000
1568	256	256	1.000000
1569	256	256	1.000000
1570	256	256	1.000000
1571	256	256	1.000000
1572	256	256	1.000000
1573	256	256	1.000000
1574	256	256	1.000000
1575	256	256	1.000000
1576	256	256	1.000000
1577	256	256	1.000000
1578	256	256	1.000000
1579	256	256	1.000000
1580	256	256	1.000000
1581	256	256	1.000000
1582	256	256	1.000000
1583	256	256	1.000000
1584	256	256	1.000000
1585	256	256	1.000000
1586	256	256	1.000000
1587	256	256	1.000000
1588	256	256	1.000000
1589	256	256	1.000000
1590	256	256	1.000000
1591	256	256	1.000000
1592	256	256	1.000000
1593	256	256	1.000000
1594	256	256	1.000000
1595	256	256	1.000000
1596	256	256	1.000000
1597	256	256	1.000000
1598	256	256	1.000000
1599	256	256	1.000000
1600	256	256	1.000000
1601	256	256	1.000000
1602	256	256	1.000000
1603	256	256	1.000000
1604	256	256	1.000000
1605	256	256	1.000000
1606	256	256	1.000000
1607	256	256	1.000000
1608	256	256	1.000000
1609	256	256	1.000000
1610	256	256	1.000000
1611	256	256	1.000000
1612	256	256	1.000000
1613	256	256	1.000000
1614	256	256	1.000000
1615	256	256	1.000000
1616	256	256	1.000000
1617	256	256	1.000000
1618	256	256	1.000000
1619	256	256	1.000000
1620	256	256	1.000000
1621	256	256	1.000000
1622	256	256	1.000000
1623	256	256	1.000000
1624	256	256	1.000000
1625	256	256	1.000000
1626	256	256	1.000000
1627	256	256	1.000000
1628	256	256	1.000000
1629	256	256	1.000000
1630	256	256	1.000000
1631	256	256	1.000000
1632	256	256	1.000000
1633	256	256	1.000000
1634	256	256	1.000000
1635	256	256	1.000000
1636	256	256	1.000000
1637	256	256	1.000000
1638	256	256	1.000000
1639	256	256	1.000000
1640	256	256	1.000000
1641	256	256	1.000000
1642	256	256	1.000000
1643	256	256	1.000000
1644	256	256	1.000000
1645	256	256	1.000000
1646	256	256	1.000000
1647	256	256	1.000000
1648	256	256	1.000000
1649	256	256	1.000000
1650	256	256	1.000000
1651	256	256	1.000000
1652	256	256	1.000000
1653	256	256	1.000000
1654	256	256	1.000000
1655	256	256	1.000000
1656	256	256	1.000000
1657	256	256	1.000000
1658	256	256	1.000000
1659	256	256	1.000000
1660	256	256	1.000000
1661	256	256	1.000000
1662	256	256	1.000000
1663	256	256	1.000000
1664	256	256	1.000000
1665	256	256	1.000000
1666	256	256	1.000000
1667	256	256	1.000000
1668	256	256	1.000000
1669	256	256	1.000000
1670	256	256	1.000000
1671	256	256	1.000000
1672	256	256	1.000000
1673	256	256	1.000000
1674	256	256	1.000000
1675	256	256	1.000000
1676	256	256	1.000000
1677	256	256	1.000000
1678	256	256	1.000000
1679	256	256	1.000000
1680	256	256	1.000000
1681	256	256	1.000000
1682	256	256	1.000000
1683	256	256	1.000000
1684	256	256	1.000000
1685	256	256	1.000000
1686	256	256	1.000000
1687	256	256	1.000000
1688	256	256	1.000000
1689	256	256	1.000000
1690	256	256	1.000000
1691	256	256	1.000000
1692	256	256	1.000000
1693	256	256	1.000000
1694	256	256	1.000000
1695	256	256	1.000000
1696	256	256	1.000000
1697	256	256	1.000000
1698	256	256	1.000000
1699	256	256	1.000000
1700	256	256	1.000000
1701	256	256	1.000000
1702	256	256	1.000000
1703	256	256	1.000000
1704	256	256	1.000000
1705	256	256	1.000000
1706	256	256	1.000000
1707	256	256	1.000000
1708	256	256	1.000000
1709	256	256	1.000000
1710	256	256	1.000000
1711	256	256	1.000000
1712	256	256	1.000000
1713	256	256	1.000000
1714	256	256	1.000000
1715	256	256	1.000000
1716	256	256	1.000000
1717	256	256	1.000000
1718	256	256	1.000000
1719	256	256	1.000000
1720	256	256	1.000000
1721	256	256	1.000000
1722	256	256	1.000000
1723	256	256	1.000000
1724	256	256	1.000000
1725	256	256	1.000000
1726	256	256	1.000000
1727	256	256	1.000000
1728	256	256	1.000000
1729	256	256	1.000000
1730	256	256	1.000000
1731	256	256	1.000000
1732	256	256	1.000000
1733	256	256	1.000000
1734	256	256	1.000000
1735	256	256	1.000000
1736	256	256	1.000000
1737	256	256	1.000000
1738	256	256	1.000000
1739	256	256	1.000000
1740	256	256	1.000000
1741	256	256	1.000000
1742	256	256	1.000000
1743	256	256	1.000000
1744	256	256	1.000000
1745	256	256	1.000000
1746	256	256	1.000000
1747	256	256	1.000000
1748	256	256	1.000000
1749	256	256	1.000000
1750	256	256	1.000000
1751	256	256	1.000000
1752	256	256	1.000000
1753	256	256	1.000000
1754	256	256	1.000000
1755	256	256	1.000000
1756	256	256	1.000000
1757	256	256	1.000000
1758	256	256	1.000000
1759	256	256	1.000000
1760	256	256	1.000000
1761	256	256	1.000000
1762	256	256	1.000000
1763	256	256	1.000000
1764	256	256	1.000000
1765	256	256	1.000000
1766	256	256	1.000000
1767	256	256	1.000000
1768	256	256	1.000000
1769	256	256	1.000000
1770	256	256	1.000000
1771	256	256	1.000000
1772	256	256	1.000000
1773	256	256	1.000000
1774	256	256	1.000000
1775	256	256	1.000000
1776	256	256	1.000000
1777	256	256	1.000000
1778	256	256	1.000000
1779	256	256	1.000000
1780	256	256	1.000000
1781	256	256	1.000000
1782	256	256	1.000000
1783	256	256	1.000000
1784	256	256	1.000000
1785	256	256	1.000000
1786	256	256	1.000000
1787	256	256	1.000000
1788	256	256	1.000000
1789	256	256	1.000000
1790	256	256	1.000000
1791	256	256	1.000000
1792	256	256	1.000000
1793	256	256	1.000000
1794	256	256	1.000000
1795	256	256	1.000000
1796	256	256	1.000000
1797	256	256	1.000000
1798	256	256	1.000000
1799	256	256	1.000000
1800	256	256	1.000000
1801	256	256	1.000000
1802	256	256	1.000000
1803	256	256	1.000000
1804	256	256	1.000000
1805	256	256	1.000000
1806	256	256	1.000000
1807	256	256	1.000000
1808	256	256	1.000000
1809	256	256	1.000000
1810	256	256	1.000000
1811	256	256	1.000000
1812	256	256	1.000000
1813	256	256	1.000000
1814	256	256	1.000000
1815	256	256	1.000000
1816	256	256	1.000000
1817	256	256	1.000000
1818	256	256	1.000000
1819	256	256	1.000000
1820	256	256	1.000000
1821	256	256	1.000000
1822	256	256	1.000000
1823	256	256	1.000000
1824	256	256	1.000000
1825	256	256	1.000000
1826	256	256	1.000000
1827	256	256	1.000000
1828	256	256	1.000000
1829	256	256	1.000000
1830	256	256	1.000000
1831	256	256	1.000000
1832	256	256	1.000000
1833	256	256	1.000000
1834	256	256	1.000000
1835	256	256	1.000000
1836	256	256	1.000000
1837	256	256	1.000000
1838	256	256	1.000000
1839	256	256	1.000000
1840	256	256	1.000000
1841	256	256	1.000000
1842	256	256	1.000000
1843	256	256	1.000000
1844	256	256	1.000000
1845	256	256	1.000000
1846	256	256	1.000000
1847	256	256	1.000000
1848	256	256	1.000000
1849	256	256	1.000000
1850	256	256	1.000000
1851	256	256	1.000000
1852	256	256	1.000000
1853	256	256	1.000000
1854	256	256	1.000000
1855	256	256	1.000000
1856	256	256	1.000000
1857	256	256	1.000000
1858	256	256	1.000000
1859	256	256	1.000000
1860	256	256	1.000000
1861	256	256	1.000000
1862	256	256	1.000000
1863	256	256	1.000000
1864	256	256	1.000000
1865	256	256	1.000000
1866	256	256	1.000000
1867	256	256	1.000000
1868	256	256	1.000000
1869	256	256	1.000000
1870	256	256	1.000000
1871	256	256	1.000000
1872	256	256	1.000000
1873	256	256	1.000000
1874	256	256	1.000000
1875	256	256	1.000000
1876	256	256	1.000000
1877	256	256	1.000000
1878	256	256	1.000000
1879	256	256	1.000000
1880	256	256	1.000000
1881	256	256	1.000000
1882	256	256	1.000000
1883	256	256	1.000000
1884	256	256	1.000000
1885	256	256	1.000000
1886	256	256	1.000000
1887	256	256	1.000000
1888	256	256	1.000000
1889	256	256	1.000000
1890	256	256	1.000000
1891	256	256	1.000000
1892	256	256	1.000000
1893	256	256	1.000000
1894	256	256	1.000000
1895	256	256	1.000000
1896	256	256	1.000000
1897	256	256	1.000000
1898	256	256	1.000000
1899	256	256	1.000000
1900	256	256	1.000000
1901	256	256	1.000000
1902	256	256	1.000000
1903	256	256	1.000000
1904	256	256	1.000000
1905	256	256	1.000000
1906	256	256	1.000000
1907	256	256	1.000000
1908	256	256	1.000000
1909	256	256	1.000000
1910	256	256	1.000000
1911	256	256	1.000000
1912	256	256	1.000000
1913	256	256	1.000000
1914	256	256	1.000000
1915	256	256	1.000000
1916	256	256	1.000000
1917	256	256	1.000000
1918	256	256	1.000000
1919	256	256	1.000000
1920	256	256	1.000000
1921	256	256	1.000000
1922	256	256	1.000000
1923	256	256	1.000000
1924	256	256	1.000000
1925	256	256	1.000000
1926	256	256	1.000000
1927	256	256	1.000000
1928	256	256	1.000000
1929	256	256	1.000000
1930	256	256	1.000000
1931	256	256	1.000000
1932	256	256	1.000000
1933	256	256	1.000000
1934	256	256	1.000000
1935	256	256	1.000000
1936	256	256	1.000000
1937	256	256	1.000000
1938	256	256	1.000000
1939	256	256	1.000000
1940	256	256	1.000000
1941	256	256	1.000000
1942	256	256	1.000000
1943	256	256	1.000000
1944	256	256	1.000000
1945	256	256	1.000000
1946	256	256	1.000000
1947	256	256	1.000000
1948	256	256	1.000000
1949	256	256	1.000000
1950	256	256	1.000000
1951	256	256	1.000000
1952	256	256	1.000000
1953	256	256	1.000000
1954	256	256	1.000000
1955	256	256	1.000000
1956	256	256	1.000000
1957	256	256	1.000000
1958	256	256	1.000000
1959	256	256	1.000000
1960	256	256	1.000000
1961	256	256	1.000000
1962	256	256	1.000000
1963	256	256	1.000000
1964	256	256	1.000000
1965	256	256	1.000000
1966	256	256	1.000000
1967	256	256	1.000000
1968	256	256	1.000000
1969	256	256	1.000000
1970	256	256	1.000000
1971	256	256	1.000000
1972	256	256	1.000000
1973	256	256	1.000000
1974	256	256	1.000000
1975	256	256	1.000000
1976	256	256	1.000000
1977	256	256	1.000000
1978	256	256	1.000000
1979	256	256	1.000000
1980	256	256	1.000000
1981	256	256	1.000000
1982	256	256	1.000000
1983	256	256	1.000000
1984	256	256	1.000000
1985	256	256	1.000000
1986	256	256	1.000000
1987	256	256	1.000000
1988	256	256	1.000000
1989	256	256	1.000000
1990	256	256	1.000000
1991	256	256	1.000000
1992	256	256	1.000000
1993	256	256	1.000000
1994	256	256	1.000000
1995	256	256	1.000000
1996	256	256	1.000000
1997	256	256	1.000000
1998	256	256	1.000000
1999	256	256	1.000000
2000	256	256	1.000000
2001	256	256	1.000000
2002	256	256	1.000000
2003	256	256	1.000000
2004	256	256	1.000000
2005	256	256	1.000000
2006	256	256	1.000000
2007	256	256	1.000000
2008	256	256	1.000000
2009	256	256	1.000000
2010	256	256	1.000000
2011	256	256	1.000000
2012	256	256	1.000000
2013	256	256	1.000000
2014	256	256	1.000000
2015	256	256	1.000000
2016	256	256	1.000000
2017	256	256	1.000000
2018	256	256	1.000000
2019	256	256	1.000000
2020	256	256	1.000000
2021	256	256	1.000000
2022	256	256	1.000000
2023	256	256	1.000000
2024	256	256	1.000000
2025	256	256	1.000000
2026	256	256	1.000000
2027	256	256	1.000000
2028	256	256	1.000000
2029	256	256	1.000000
2030	256	256	1.000000
2031	256	256	1.000000
2032	256	256	1.000000
2033	256	256	1.000000
2034	256	256	1.000000
2035	256	256	1.000000
2036	256	256	1.000000
2037	256	256	1.000000
2038	256	256	1.000000
2039	256	256	1.000000
2040	256	256	1.000000
2041	256	256	1.000000
2042	256	256	1.000000
2043	256	256	1.000000
2044	256	256	1.000000
2045	256	256	1.000000
2046	256	256	1.000000
2047	256	256	1.000000
2048	256	256	1.000000
2049	256	256	1.000000
2050	256	256	1.000000
2051	256	256	1.000000
2052	256	256	1.000000
2053	256	256	1.000000
2054	256	256	1.000000
2055	256	256	1.000000
2056	256	256	1.000000
2057	256	256	1.000000
2058	256	256	1.000000
2059	256	256	1.000000
2060	256	256	1.000000
2061	256	256	1.000000
2062	256	256	1.000000
2063	256	256	1.000000
2064	256	256	1.000000
2065	256	256	1.000000
2066	256	256	1.000000
2067	256	256	1.000000
2068	256	256	1.000000
2069	256	256	1.000000
2070	256	256	1.000000
2071	256	256	1.000000
2072	256	256	1.000000
2073	256	256	1.000000
2074	256	256	1.000000
2075	256	256	1.000000
2076	256	256	1.000000
2077	256	256	1.000000
2078	256	256	1.000000
2079	256	256	1.000000
2080	256	256	1.000000
2081	256	256	1.000000
2082	256	256	1.000000
2083	256	256	1.000000
2084	256	256	1.000000
2085	256	256	1.000000
2086	256	256	1.000000
2087	256	256	1.000000
2088	256	256	1.000000
2089	256	256	1.000000
2090	256	256	1.000000
2091	256	256	1.000000
2092	256	256	1.000000
2093	256	256	1.000000
2094	256	256	1.000000
2095	256	256	1.000000
2096	256	256	1.000000
2097	256	256	1.000000
2098	256	256	1.000000
2099	256	256	1.000000
2100	256	256	1.000000
2101	256	256	1.000000
2102	256	256	1.000000
2103	256	256	1.000000
2104	256	256	1.000000
2105	256	256	1.000000
2106	256	256	1.000000
2107	256	256	1.000000
2108	256	256	1.000000
2109	256	256	1.000000
2110	256	256	1.000000
2111	256	256	1.000000
2112	256	256	1.000000
2113	256	256	1.000000
2114	256	256	1.000000
2115	256	256	1.000000
2116	256	256	1.000000
2117	256	256	1.000000
2118	256	256	1.000000
2119	256	256	1.000000
2120	256	256	1.000000
2121	256	256	1.000000
2122	256	256	1.000000
2123	256	256	1.000000
2124	256	256	1.000000
2125	256	256	1.000000
2126	256	256	1.000000
2127	256	256	1.000000
2128	256	256	1.000000
2129	256	256	1.000000
2130	256	256	1.000000
2131	256	256	1.000000
2132	256	256	1.000000
2133	256	256	1.000000
2134	256	256	1.000000
2135	256	256	1.000000
2136	256	256	1.000000
2137	256	256	1.000000
2138	256	256	1.000000
2139	256	256	1.000000
2140	256	256	1.000000
2141	256	256	1.000000
2142	256	256	1.000000
2143	256	256	1.000000
2144	256	256	1.000000
2145	256	256	1.000000
2146	256	256	1.000000
2147	256	256	1.000000
2148	256	256	1.000000
2149	256	256	1.000000
2150	256	256	1.000000
2151	256	256	1.000000
2152	256	256	1.000000
2153	256	256	1.000000
2154	256	256	1.000000
2155	256	256	1.000000
2156	256	256	1.000000
2157	256	256	1.000000
2158	256	256	1.000000
2159	256	256	1.000000
2160	256	256	1.000000
2161	256	256	1.000000
2162	256	256	1.000000
2163	256	256	1.000000
2164	256	256	1.000000
2165	256	256	1.000000
2166	256	256	1.000000
2167	256	256	1.000000
2168	256	256	1.000000
2169	256	256	1.000000
2170	256	256	1.000000
2171	256	256	1.000000
2172	256	256	1.000000
2173	256	256	1.000000
2174	256	256	1.000000
2175	256	256	1.000000
2176	256	256	1.000000
2177	256	256	1.000000
2178	256	256	1.000000
2179	256	256	1.000000
2180	256	256	1.000000
2181	256	256	1.000000
2182	256	256	1.000000
2183	256	256	1.000000
2184	256	256	1.000000
2185	256	256	1.000000
2186	256	256	1.000000
2187	256	256	1.000000
2188	256	256	1.000000
2189	256	256	1.000000
2190	256	256	1.000000
2191	256	256	1.000000
2192	256	256	1.000000
2193	256	256	1.000000
2194	256	256	1.000000
2195	256	256	1.000000
2196	256	256	1.000000
2197	256	256	1.000000
2198	256	256	1.000000
2199	256	256	1.000000
2200	256	256	1.000000
2201	256	256	1.000000
2202	256	256	1.000000
2203	256	256	1.000000
2204	256	256	1.000000
2205	256	256	1.000000
2206	256	256	1.000000
2207	256	256	1.000000
2208	256	256	1.000000
2209	256	256	1.000000
2210	256	256	1.000000
2211	256	256	1.000000
2212	256	256	1.000000
2213	256	256	1.000000
2214	256	256	1.000000
2215	256	256	1.000000
2216	256	256	1.000000
2217	256	256	1.000000
2218	256	256	1.000000
2219	256	256	1.000000
2220	256	256	1.000000
2221	256	256	1.000000
2222	256	256	1.000000
2223	256	256	1.000000
2224	256	256	1.000000
2225	256	256	1.000000
2226	256	256	1.000000
2227	256	256	1.000000
2228	256	256	1.000000
2229	256	256	1.000000
2230	256	256	1.000000
2231	256	256	1.000000
2232	256	256	1.000000
2233	256	256	1.000000
2234	256	256	1.000000
2235	256	256	1.000000
2236	256	256	1.000000
2237	256	256	1.000000
2238	256	256	1.000000
2239	256	256	1.000000
2240	256	256	1.000000
2241	256	256	1.000000
2242	256	256	1.000000
2243	256	256	1.000000
2244	256	256	1.000000
2245	256	256	1.000000
2246	256	256	1.000000
2247	256	256	1.000000
2248	256	256	1.000000
2249	256	256	1.000000
2250	256	256	1.000000
2251	256	256	1.000000
2252	256	256	1.000000
2253	256	256	1.000000
2254	256	256	1.000000
2255	256	256	1.000000
2256	256	256	1.000000
2257	256	256	1.000000
2258	256	256	1.000000
2259	256	256	1.000000
2260	256	256	1.000000
2261	256	256	1.000000
2262	256	256	1.000000
2263	256	256	1.000000
2264	256	256	1.000000
2265	256	256	1.000000
2266	256	256	1.000000
2267	256	256	1.000000
2268	256	256	1.000000
2269	256	256	1.000000
2270	256	256	1.000000
2271	256	256	1.000000
2272	256	256	1.000000
2273	256	256	1.000000
2274	256	256	1.000000
2275	256	256	1.000000
2276	256	256	1.000000
2277	256	256	1.000000
2278	256	256	1.000000
2279	256	256	1.000000
2280	256	256	1.000000
2281	256	256	1.000000
2282	256	256	1.000000
2283	256	256	1.000000
2284	256	256	1.000000
2285	256	256	1.000000
2286	256	256	1.000000
2287	256	256	1.000000
2288	256	256	1.000000
2289	256	256	1.000000
2290	256	256	1.000000
2291	256	256	1.000000
2292	256	256	1.000000
2293	256	256	1.000000
2294	256	256	1.000000
2295	256	256	1.000000
2296	256	256	1.000000
2297	256	256	1.000000
2298	256	256	1.000000
2299	256	256	1.000000
2300	256	256	1.000000
2301	256	256	1.000000
2302	256	256	1.000000
2303	256	256	1.000000
2304	256	256	1.000000
2305	256	256	1.000000
2306	256	256	1.000000
2307	256	256	1.000000
2308	256	256	1.000000
2309	256	256	1.000000
2310	256	256	1.000000
2311	256	256	1.000000
2312	256	256	1.000000
2313	256	256	1.000000
2314	256	256	1.000000
2315	256	256	1.000000
2316	256	256	1.000000
2317	256	256	1.000000
2318	256	256	1.000000
2319	256	256	1.000000
2320	256	256	1.000000
2321	256	256	1.000000
2322	256	256	1.000000
2323	256	256	1.000000
2324	256	256	1.000000
2325	256	256	1.000000
2326	256	256	1.000000
2327	256	256	1.000000
2328	256	256	1.000000
2329	256	256	1.000000
2330	256	256	1.000000
2331	256	256	1.000000
2332	256	256	1.000000
2333	256	256	1.000000
2334	256	256	1.000000
2335	256	256	1.000000
2336	256	256	1.000000
2337	256	256	1.000000
2338	256	256	1.000000
2339	256	256	1.000000
2340	256	256	1.000000
2341	256	256	1.000000
2342	256	256	1.000000
2343	256	256	1.000000
2344	256	256	1.000000
2345	256	256	1.000000
2346	256	256	1.000000
2347	256	256	1.000000
2348	256	256	1.000000
2349	256	256	1.000000
2350	256	256	1.000000
2351	256	256	1.000000
2352	256	256	1.000000
2353	256	256	1.000000
2354	256	256	1.000000
2355	256	256	1.000000
2356	256	256	1.000000
2357	256	256	1.000000
2358	256	256	1.000000
2359	256	256	1.000000
2360	256	256	1.000000
2361	256	256	1.000000
2362	256	256	1.000000
2363	256	256	1.000000
2364	256	256	1.000000
2365	256	256	1.000000
2366	256	256	1.000000
2367	256	256	1.000000
2368	256	256	1.000000
2369	256	256	1.000000
2370	256	256	1.000000
2371	256	256	1.000000
2372	256	256	1.000000
2373	256	256	1.000000
2374	256	256	1.000000
2375	256	256	1.000000
2376	256	256	1.000000
2377	256	256	1.000000
2378	256	256	1.000000
2379	256	256	1.000000
2380	256	256	1.000000
2381	256	256	1.000000
2382	256	256	1.000000
2383	256	256	1.000000
2384	256	256	1.000000
2385	256	256	1.000000
2386	256	256	1.000000
2387	256	256	1.000000
2388	256	256	1.000000
2389	256	256	1.000000
2390	256	256	1.000000
2391	256	256	1.000000
2392	256	256	1.000000
2393	256	256	1.000000
2394	256	256	1.000000
2395	256	256	1.000000
2396	256	256	1.000000
2397	256	256	1.000000
2398	256	256	1.000000
2399	256	256	1.000000
2400	256	256	1.000000
2401	256	256	1.000000
2402	256	256	1.000000
2403	256	256	1.000000
2404	256	256	1.000000
2405	256	256	1.000000
2406	256	256	1.000000
2407	256	256	1.000000
2408	256	256	1.000000
2409	256	256	1.000000
